catalogue_release,physical_object_id,measurement_id,object_id,n_measurements,available_measurement_ids,available_object_ids,ra_deg,dec_deg,redshift,redshift_kind,cosmic_time_gyr,survey,object_class,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,mbh_method,detection_evidence,log_mstar_msun_std,log_mstar_err_plus_std,log_mstar_err_minus_std,mstar_method,log_lbol_erg_s_std,log_lbol_err_plus_std,log_lbol_err_minus_std,lbol_method,log_mbh_mstar_ratio,log_mbh_mstar_ratio_err,edd_ratio_std,edd_ratio_err_std,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,agn_contam_flag,lensing_mu,lensing_mu_err,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,missing_optional_fields,mbh_interpretation_tag,mstar_interpretation_tag,lbol_interpretation_tag,quality_flag,project_version,source_key,source_table,notes,program,field,selection_channel,broad_line_species,halpha_flux_total_1e18_erg_s_cm2,halpha_flux_total_err_plus,halpha_flux_total_err_minus,halpha_flux_narrow_1e18_erg_s_cm2,halpha_flux_narrow_err_plus,halpha_flux_narrow_err_minus,halpha_flux_broad_1e18_erg_s_cm2,halpha_flux_broad_err_plus,halpha_flux_broad_err_minus,halpha_broad_fwhm_km_s,halpha_broad_fwhm_err_plus,halpha_broad_fwhm_err_minus,fwhm_instrument_corrected_flag,lrd_flag,lrd_definition,halpha_absorption_fit_flag,log_mbh_systematic_dex,mbh_systematic_kind,mbh_systematic_applied_flag,mbh_formal_uncertainty_kind,dust_correction_applied_flag,source_caveat_tags,source_paper_version,source_url,source_doi,source_archive_url,source_archive_sha256,extraction_date,selection_criteria,redshift_err,published_ra,published_dec,halpha_broad_to_total_ratio,halpha_broad_to_total_ratio_err,halpha_lum_broad_1e42,halpha_lum_broad_err_plus,halpha_lum_broad_err_minus,halpha_lum_total_1e42,halpha_lum_total_err_plus,halpha_lum_total_err_minus,halpha_narrow_fwhm_km_s,halpha_narrow_fwhm_err_plus,halpha_narrow_fwhm_err_minus,halpha_ew_rest_angstrom,halpha_ew_err_plus,halpha_ew_err_minus,photometry_band,photometry_mag,photometry_mag_err_plus,photometry_mag_err_minus,f200w_mag,f200w_err_plus,f200w_err_minus,muv,muv_err_plus,muv_err_minus,beta_uv,beta_uv_err_plus,beta_uv_err_minus,beta_opt,beta_opt_err_plus,beta_opt_err_minus,delta_m_lw,lbol_1e44_erg_s,lbol_1e44_err_plus,lbol_1e44_err_minus,metallicity_12_logoh,metallicity_err_plus,metallicity_err_minus,ebv_mag,halpha_broad_snr,delta_aic,halpha_lum_broad_erg_s,halpha_broad_to_narrow_ratio,halpha_broad_to_narrow_err_plus,halpha_broad_to_narrow_err_minus,mbh_msun,mbh_err_plus_msun,mbh_err_minus_msun,lbol_erg_s,lbol_err_plus_erg_s,lbol_err_minus_erg_s,log_mstar_upper_limit_msun,host_fit_model,red_agn_flag,compact_source_flag,dual_agn_candidate_flag,log_mstar_systematic_dex,mstar_systematic_kind,mstar_systematic_applied_flag,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,primary_growth_ranking_flag,preferred_measurement_lrd_flag,preferred_measurement_phenotype_tags,preferred_measurement_evidence_status,preferred_measurement_evidence_status_basis,lrd_reported_by_any_measurement,lrd_designation_reported_by_any_measurement,lrd_evidence_measurement_ids,lrd_evidence_source_keys,phenotype_evidence_measurement_ids,phenotype_evidence_source_keys,all_measurements_phenotype_tags,all_measurements_evidence_status,evidence_status_measurement_ids,evidence_status_source_keys,all_measurements_evidence_status_basis
v5-blagn,HZA-RUBIES-UDS-19484,RUBIESUDS19484_taylor24,RUBIES-UDS-19484,1,RUBIESUDS19484_taylor24,RUBIES-UDS-19484,34.232426,-5.280654,4.656,spec,1.2804267955067032,RUBIES,broad-line-agn,6.62,0.19,0.22,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,3.76,0.32,0.29,1.73,0.36,0.41,2.06,0.39,0.41,1278.0,321.0,288.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,RUBIESUDS19484_taylor24,taylor24_ceers_rubies_blagn,RUBIESUDS19484_taylor24,taylor24_ceers_rubies_blagn,lrd,secure_accreting_mbh,RUBIESUDS19484_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-EGS-29489,RUBIESEGS29489_taylor24,RUBIES-EGS-29489,1,RUBIESEGS29489_taylor24,RUBIES-EGS-29489,215.022071,52.920786,4.543,spec,1.319616479433939,RUBIES,broad-line-agn,7.39,0.08,0.09,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,EGS,broad-halpha,Halpha,13.48,0.74,0.74,2.21,0.63,0.74,11.32,0.78,0.79,2055.0,198.0,185.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,RUBIESEGS29489_taylor24,taylor24_ceers_rubies_blagn,RUBIESEGS29489_taylor24,taylor24_ceers_rubies_blagn,lrd,secure_accreting_mbh,RUBIESEGS29489_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-CEERS-1244,CEERS1244_taylor24,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,CEERS-1244;CEERS-01244,215.240652,53.036041,4.478,spec,1.3430711764202312,CEERS,broad-line-agn,7.82,0.03,0.02,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,CEERS,EGS,broad-halpha,Halpha,50.54,0.83,0.82,16.55,0.71,0.7,34.02,0.98,1.05,2619.0,81.0,73.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,CEERS1244_taylor24;CEERS01244_harikane23,taylor24_ceers_rubies_blagn;harikane23_nirspec_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-48507,RUBIESUDS48507_taylor24,RUBIES-UDS-48507,1,RUBIESUDS48507_taylor24,RUBIES-UDS-48507,34.284578,-5.230702,4.468,spec,1.346741054507491,RUBIES,broad-line-agn,6.43,0.04,0.04,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,19.68,0.3,0.3,11.22,0.6,0.63,8.47,0.6,0.62,762.0,39.0,37.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,RUBIESUDS48507_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,RUBIES-UDS-63139,34.230848,-5.202607,4.435,spec,1.358970606803421,RUBIES,broad-line-agn,6.55,0.09,0.09,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,5.45,0.26,0.24,2.53,0.27,0.25,2.92,0.34,0.37,1107.0,111.0,96.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,RUBIESUDS63139_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-35974,RUBIESUDS35974_taylor24,RUBIES-UDS-35974,1,RUBIESUDS35974_taylor24,RUBIES-UDS-35974,34.331644,-5.260593,4.367,spec,1.384760384875935,RUBIES,broad-line-agn,6.8,0.09,0.11,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,41.29,0.77,0.76,33.18,1.09,1.16,8.16,1.1,1.11,1179.0,133.0,141.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,RUBIESUDS35974_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-143683,RUBIESUDS143683_taylor24,RUBIES-UDS-143683,1,RUBIESUDS143683_taylor24,RUBIES-UDS-143683,34.316389,-5.144678,4.226,spec,1.4409010539259417,RUBIES,broad-line-agn,6.81,0.16,0.19,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,15.94,0.56,0.55,11.95,0.51,0.58,4.05,0.47,0.51,1426.0,268.0,271.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,RUBIESUDS143683_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-EGS-28812,RUBIESEGS28812_taylor24,RUBIES-EGS-28812,1,RUBIESEGS28812_taylor24,RUBIES-EGS-28812,214.924149,52.84905,4.222,spec,1.442548613560481,RUBIES,broad-line-agn,7.35,0.04,0.04,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Halpha line fit includes the source-specific narrow absorption component described in Section 3.2.,RUBIES,EGS,broad-halpha,Halpha,17.59,1.11,0.96,7.24,1.38,1.22,10.37,0.65,0.65,2098.0,120.0,117.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,1.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;halpha_absorption_component_fit,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,RUBIESEGS28812_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-119957,RUBIESUDS119957_taylor24,RUBIES-UDS-119957,1,RUBIESUDS119957_taylor24,RUBIES-UDS-119957,34.268908,-5.176722,4.149,spec,1.4731747837496332,RUBIES,broad-line-agn,7.19,0.06,0.05,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,12.83,0.39,0.39,4.23,0.39,0.36,8.61,0.44,0.48,1845.0,121.0,114.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,RUBIESUDS119957_taylor24,taylor24_ceers_rubies_blagn,RUBIESUDS119957_taylor24,taylor24_ceers_rubies_blagn,lrd,secure_accreting_mbh,RUBIESUDS119957_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-31747,RUBIESUDS31747_taylor24,RUBIES-UDS-31747,1,RUBIESUDS31747_taylor24,RUBIES-UDS-31747,34.223757,-5.260245,4.13,spec,1.4813233087212372,RUBIES,broad-line-agn,7.17,0.05,0.05,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,16.16,0.45,0.51,4.85,0.52,0.58,11.32,0.63,0.7,1688.0,93.0,92.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,RUBIESUDS31747_taylor24,taylor24_ceers_rubies_blagn,RUBIESUDS31747_taylor24,taylor24_ceers_rubies_blagn,lrd,secure_accreting_mbh,RUBIESUDS31747_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
